word,count
بأوعيتهم,1
ستخرجها,1
كدنا,1
ليأخذ,1
وفوق,1
يسرق,1
فأسرها,1
يبدها,1
أحدنا,1
نأخذ,1
ستيـسوا,1
خلصوا,1
أباكم,1
فرطتم,1
بنك,1
أقبلنا,1
يـأسفى,1
عيناه,1
تفتؤا,1
حرضا,1
لهـلكين,1
أشكوا,1
بثى,1
وحزنى,1
فتحسسوا,1
تايـسوا,1
وأهلنا,1
ببضـعة,1
مزجىة,1
فأوف,1
وتصدق,1
بيوسف,1
جـهلون,1
ويصبر,1
ءاثرك,1
لخـطـين,1
تثريب,1
بقميصى,1
بأهلكم,1
لأجد,1
تفندون,1
ضلـلك,1
لبشير,1
ألقىه,1
رتد,1
أستغفر,1
وخروا,1
جعلها,1
أخرجنى,1
لبدو,1
إخوتى,1
ءاتيتنى,1
وعلمتنى,1
توفنى,1
أجمعوا,1
حرصت,1
يمرون,1
غـشية,1
ستيـس,1
فنجى,1
قصصهم,1
عبرة,1
المر,1
توقنون,1
قطع,1
متجـورت,1
وزرع,1
ونخيل,1
يسقى,1
ونفضل,1
لأكل,1
تعجب,1
فعجب,1
أعناقهم,1
لمثلـت,1
تغيض,1
تزداد,1
بمقدار,1
لمتعال,1
جهر,1
مستخف,1
وسارب,1
معقبـت,1
يحفظونه,1
يغير,1
وال,1
وينشئ,1
لثقال,1
ويسبح,1
لرعد,1
خيفته,1
لمحال,1
يستجيبون,1
كبـسط,1
ليبلغ,1
فاه,1
ببـلغه,1
وظلـلهم,1
كخلقه,1
فتشـبه,1
لقهـر,1
فسالت,1
أودية,1
بقدرها,1
لسيل,1
زبدا,1
رابيا,1
يوقدون,1
زبد,1
لزبد,1
فيذهب,1
جفاء,1
فيمكث,1
لميثـق,1
ويخشون,1
تطمئن,1
طوبى,1
لتتلوا,1
متاب,1
قارعة,1
سموهم,1
تنبـونه,1
بظـهر,1
دائم,1
وظلها,1
وعقبى,1
ينكر,1
وذرية,1
يمحوا,1
وعلينا,1
معقب,1
لحكمه,1
لكفـر,1
مرسلا,1
لتخرج,1
يستحبون,1
فيضل,1
وذكرهم,1
بأيىم,1
أنجىكم,1
ويذبحون,1
لأزيدنكم,1
فردوا,1
تدعوننا,1
تصدونا,1
فأتونا,1
نأتيكم,1
نتوكل,1
ولنصبرن,1
ءاذيتمونا,1
لرسلهم,1
لنخرجنكم,1
لنهلكن,1
ولنسكننكم,1
وخاف,1
ستفتحوا,1
وخاب,1
ويسقى,1
صديد,1
يتجرعه,1
يسيغه,1
ويأتيه,1
بميت,1
كرماد,1
شتدت,1
لهدينـكم,1
أجزعنا,1
ووعدتكم,1
فأخلفتكم,1
دعوتكم,1
ستجبتم,1
تلومونى,1
ولوموا,1
بمصرخكم,1
بمصرخى,1
كفرت,1
أشركتمون,1
أصلها,1
ثابت,1
وفرعها,1
جتثت,1
يثبت,1
لثابت,1
ويضل,1
ويفعل,1
وأحلوا,1
لبوار,1
مصيركم,1
يقيموا,1
وينفقوا,1
دائبين,1
سألتموه,1
لظلوم,1
جنبنى,1
وبنى,1
لأصنام,1
إنهن,1
أضللن,1
عصانى,1
أسكنت,1
بواد,1
زرع,1
لمحرم,1
ليقيموا,1
نخفى,1
نعلن,1
وتقبل,1
غـفلا,1
تشخص,1
مقنعى,1
طرفهم,1
وأفـدتهم,1
هواء,1
نجب,1
دعوتك,1
ونتبع,1
زوال,1
وسكنتم,1
مسـكن,1
وتبين,1
فعلنا,1
وضربنا,1
لتزول,1
مخلف,1
سرابيلهم,1
قطران,1
وتغشى,1
وليعلموا,1
وليذكر,1
ربما,1
يأكلوا,1
ويتمتعوا,1
ويلههم,1
لأمل,1
شيع,1
نسلكه,1
فظلوا,1
يعرجون,1
سكرت,1
أبصـرنا,1
مسحورون,1
وحفظنـها,1
سترق,1
موزون,1
برزقين,1
خزائنه,1
ننزله,1
لوقح,1
فأسقينـكموه,1
بخـزنين,1
لمستقدمين,1
لمستـخرين,1
لأسجد,1
خلقته,1
لأزينن,1
ولأغوينهم,1
لموعدهم,1
جزء,1
مقسوم,1
بمخرجين,1
نبئ,1
وجلون,1
توجل,1
أبشرتمونى,1
فبم,1
تبشرون,1
بشرنـك,1
لقـنطين,1
يقنط,1
لمنجوهم,1
وأتينـك,1
مضوا,1
مقطوع,1
تفضحون,1
ننهك,1
لعمرك,1
سكرتهم,1
فجعلنا,1
للمتوسمين,1
لبسبيل,1
وإنهما,1
لبإمام,1
ينحتون,1
لصفح,1
لجميل,1
لمثانى,1
لمقتسمين,1
عضين,1
لنسـلنهم,1
صدع,1
كفينـك,1
لمستهزءين,1
يضيق,1
يأتيك,1
تستعجلوه,1
خلقها,1
دفء,1
جمال,1
تريحون,1
تسرحون,1
وتحمل,1
أثقالكم,1
بـلغيه,1
بشق,1
لبغال,1
لتركبوها,1
ويخلق,1
جائر,1
ومنه,1
تسيمون,1
ينبت,1
وتستخرجوا,1
وسبلا,1
وعلـمـت,1
منكرة,1
لمستكبرين,1
ليحملوا,1
أوزار,1
يضلونهم,1
فأتى,1
فخر,1
وأتىهم,1
يخزيهم,1
تشـقون,1
فلبئس,1
ولنعم,1
طيبين,1
تحرص,1
قولنا,1
أردنـه,1
تخوف,1
يتفيؤا,1
ظلـله,1
لشمائل,1
واصبا,1
فإليه,1
تجـرون,1
يتورى,1
أيمسكه,1
هون,1
يدسه,1
لتراب,1
يكرهون,1
وتصف,1
مفرطون,1
فزين,1
بطونه,1
فرث,1
ودم,1
لبنا,1
خالصا,1
سائغا,1
سكرا,1
ورزقا,1
لنحل,1
تخذى,1
كلى,1
سلكى,1
ذللا,1
برادى,1
أفبنعمة,1
وحفدة,1
وبنعمت,1
تضربوا,1
مملوكا,1
رزقنـه,1
وجهرا,1
أبكم,1
يوجهه,1
أخرجكم,1
جو,1
تستخفونها,1
ظعنكم,1
إقامتكم,1
أصوافها,1
وأوبارها,1
وأشعارها,1
ظلـلا,1
أكنـنا,1
سربيل,1
وسربيل,1
تسلمون,1
ينكرونها,1
شركاءهم,1
شركاؤنا,1
تبيـنا,1
وإيتائ,1
وينهى,1
تنقضوا,1
توكيدها,1
جعلتم,1
كفيلا,1
نقضت,1
غزلها,1
أنكـثا,1
أربى,1
يبلوكم,1
وليبينن,1
ولتسـلن,1
فتزل,1
ثبوتها,1
وتذوقوا,1
صددتم,1
ينفد,1
باق,1
ولنجزين,1
فلنحيينه,1
سلطـنه,1
يتولونه,1
مفتر,1
ليثبت,1
أعجمى,1
أكره,1
مطمئن,1
صدرا,1
فعليهم,1
وسمعهم,1
وصبروا,1
وتوفى,1
ءامنة,1
مطمئنة,1
يأتيها,1
فكفرت,1
بأنعم,1
فأذقها,1
تصف,1
حلـل,1
حرام,1
لتفتروا,1
قانتا,1
لأنعمه,1
جتبىه,1
وهدىه,1
لموعظة,1
وجـدلهم,1
عاقبتم,1
فعاقبوا,1
عوقبتم,1
للصـبرين,1
صبرك,1
محسنون,1
بعبده,1
لأقصا,1
لنريه,1
لتفسدن,1
ولتعلن,1
أولىهما,1
فجاسوا,1
لديار,1
رددنا,1
لكرة,1
وأمددنـكم,1
نفيرا,1
أسأتم,1
ليســوا,1
وليدخلوا,1
دخلوه,1
وليتبروا,1
عدتم,1
حصيرا,1
للتى,1
أقوم,1
ويدع,1
دعاءه,1
عجولا,1
ءايتين,1
فمحونا,1
ولتعلموا,1
تفصيلا,1
إنسـن,1
ألزمنـه,1
طـئره,1
عنقه,1
ونخرج,1
يلقىه,1
منشورا,1
كتـبك,1
بنفسك,1
معذبين,1
مترفيها,1
ففسقوا,1
فدمرنـها,1
عجلنا,1
سعيها,1
نمد,1
وهـؤلاء,1
محظورا,1
وأكبر,1
مخذولا,1
يبلغن,1
كلاهما,1
تقل,1
تنهرهما,1
رحمهما,1
ربيانى,1
نفوسكم,1
للأوبين,1
وءات,1
تبذر,1
تبذيرا,1
لمبذرين,1
إخون,1
تعرضن,1
ترجوها,1
ميسورا,1
عنقك,1
تبسطها,1
لبسط,1
محسورا,1
نرزقهم,1
لزنى,1
مظلوما,1
يسرف,1
منصورا,1
كلتم,1
تقف,1
تخرق,1
تبلغ,1
سيئه,1
مكروها,1
أفأصفىكم,1
لتقولون,1
تسبح,1
تفقهون,1
تسبيحهم,1
مستورا,1
ذكرت,1
حديدا,1
يكبر,1
يعيدنا,1
فطركم,1
فسينغضون,1
فتستجيبون,1
ينزغ,1
ويرجون,1
محذورا,1
مهلكوها,1
معذبوها,1
منعنا,1
تخويفا,1
أرينـك,1
لملعونة,1
ونخوفهم,1
ءأسجد,1
طينا,1
أرءيتك,1
كرمت,1
أخرتن,1
لأحتنكن,1
جزاؤكم,1
موفورا,1
ستفزز,1
بصوتك,1
وأجلب,1
بخيلك,1
ورجلك,1
وشاركهم,1
نجىكم,1
أعرضتم,1
أفأمنتم,1
فيرسل,1
قاصفا,1
فيغرقكم,1
تبيعا,1
كرمنا,1
وحملنـهم,1
بإمـمهم,1
كتـبهم,1
ليفتنونك,1
لتفترى,1
تخذوك,1
ثبتنـك,1
لأذقنـك,1
وضعف,1
لممات,1
ليستفزونك,1
ليخرجوك,1
يلبثون,1
خلـفك,1
لسنتنا,1
لدلوك,1
غسق,1
مشهودا,1
فتهجد,1
يبعثك,1
محمودا,1
أدخلنى,1
مدخل,1
وأخرجنى,1
وزهق,1
زهوقا,1
وننزل,1
يـوسا,1
شاكلته,1
فربكم,1
لنذهبن,1
جتمعت,1
تفجر,1
ينبوعا,1
وعنب,1
فتفجر,1
زعمت,1
قبيلا,1
ترقى,1
لرقيك,1
نقرؤه,1
سبحان,1
مطمئنين,1
لنزلنا,1
ونحشرهم,1
عميا,1
وبكما,1
وصما,1
خبت,1
لأمسكتم,1
لإنفاق,1
قتورا,1
مثبورا,1
يستفزهم,1
فأغرقنـه,1
لفيفا,1
وقرءانا,1
فرقنـه,1
لتقرأه,1
مكث,1
ونزلنـه,1
يخرون,1
لمفعولا,1
ويخرون,1
خشوعا,1
أيا,1
بصلاتك,1
تخافت,1
وكبره,1
تكبيرا,1
مـكثين,1
وينذر,1
كبرت,1
لنبلوهم,1
لجـعلون,1
جرزا,1
حسبت,1
لرقيم,1
أوى,1
لفتية,1
وهيئ,1
فضربنا,1
لحزبين,1
أحصى,1
نبأهم,1
فتية,1
وزدنـهم,1
وربطنا,1
عتزلتموهم,1
فأوا,1
ينشر,1
ويهيئ,1
مرفقا,1
تزور,1
غربت,1
تقرضهم,1
فجوة,1
مرشدا,1
وتحسبهم,1
أيقاظا,1
رقود,1
ونقلبهم,1
وذات,1
وكلبهم,1
بـسط,1
ذراعيه,1
لوصيد,1
لوليت,1
ولملئت,1
رعبا,1
ليتساءلوا,1
بورقكم,1
طعاما,1
فليأتكم,1
برزق,1
وليتلطف,1
يشعرن,1
يرجموكم,1
يعيدوكم,1
تفلحوا,1
أعثرنا,1
ليعلموا,1
غلبوا,1
لنتخذن,1
رجما,1
وثامنهم,1
بعدتهم,1
تمار,1
مراء,1
تستفت,1
تقولن,1
لشاىء,1
فاعل,1
لأقرب,1
ولبثوا,1
تسعا,1
وأسمع,1
حكمه,1
تعد,1
عيناك,1
أغفلنا,1
فرطا,1
فليؤمن,1
فليكفر,1
سرادقها,1
يستغيثوا,1
يغاثوا,1
يشوى,1
لشراب,1
ويلبسون,1
ثيابا,1
وحسنت,1
لأحدهما,1
وحففنـهما,1
بنخل,1
كلتا,1
ءاتت,1
خلـلهما,1
نهرا,1
ثمر,1
وأعز,1
جنته,1
تبيد,1
رددت,1
لأجدن,1
منقلبا,1
صاحبه,1
أكفرت,1
سوىك,1
لـكنا,1
ترن,1
يؤتين,1
زلقا,1
يصبح,1
ماؤها,1
طلبا,1
وأحيط,1
بثمره,1
منتصرا,1
لولـية,1
عقبا,1
هشيما,1
تذروه,1
مقتدرا,1
أملا,1
نسير,1
بارزة,1
وحشرنـهم,1
نغادر,1
وعرضوا,1
يـويلتنا,1
يغادر,1
أحصىها,1
ووجدوا,1
حاضرا,1
ففسق,1
أفتتخذونه,1
وذريته,1
بدلا,1
أشهدتهم,1
متخذ,1
لمضلين,1
عضدا,1
نادوا,1
موبقا,1
ورءا,1
فظنوا,1
مواقعوها,1
مصرفا,1
ويستغفروا,1
ويجـدل,1
تدعهم,1
يؤاخذهم,1
موعد,1
موئلا,1
لمهلكهم,1
أمضى,1
حقبا,1
بلغا,1
حوتهما,1
سربا,1
جاوزا,1
غداءنا,1
لقينا,1
سفرنا,1
نصبا,1
أوينا,1
لصخرة,1
أنسىنيه,1
أذكره,1
نبغ,1
رتدا,1
ءاثارهما,1
قصصا,1
أتبعك,1
تعلمن,1
تصبر,1
أعصى,1
تبعتنى,1
تسـلنى,1
أحدث,1
ركبا,1
خرقها,1
أخرقتها,1
لتغرق,1
إمرا,1
تؤاخذنى,1
ترهقنى,1
عسرا,1
لقيا,1
أقتلت,1
زكية,1
سألتك,1
تصـحبنى,1
لدنى,1
أتيا,1
ستطعما,1
فأبوا,1
يضيفوهما,1
جدارا,1
ينقض,1
فأقامه,1
لتخذت,1
فراق,1
سأنبئك,1
تستطع,1
فأردت,1
أعيبها,1
يأخذ,1
سفينة,1
غصبا,1
لغلـم,1
فخشينا,1
يرهقهما,1
فأردنا,1
يبدلهما,1
وأقرب,1
رحما,1
لجدار,1
لغلـمين,1
يتيمين,1
تحته,1
أبوهما,1
يبلغا,1
أشدهما,1
ويستخرجا,1
كنزهما,1
فعلته,1
تسطع,1
سأتلوا,1
فأتبع,1
مغرب,1
تغرب,1
حمئة,1
تعذب,1
تتخذ,1
نعذبه,1
وسنقول,1
دونها,1
سترا,1
أحطنا,1
لسدين,1
مفسدون,1
مكنى,1
فأعينونى,1
ردما,1
ساوى,1
لصدفين,1
نفخوا,1
قطرا,1
سطـعوا,1
يظهروه,1
نقبا,1
دكاء,1
يموج,1
فجمعنـهم,1
وعرضنا,1
غطاء,1
أفحسب,1
ننبئكم,1
أعمـلا,1
يحسنون,1
صنعا,1
فحبطت,1
نقيم,1
وزنا,1
حولا,1
مدادا,1
لنفد,1
تنفد,1
مددا,1
بعبادة,1
كهيعص,1
نداء,1
خفيا,1
لعظم,1
شتعل,1
لرأس,1
بدعائك,1
وراءى,1
فهب,1
يرثنى,1
ويرث,1
رضيا,1
يـزكريا,1
خلقتك,1
سبحوا,1
يـيحيى,1
وحنانا,1
وزكوة,1
شرقيا,1
فتمثل,1
لأهب,1
زكيا,1
أك,1
ولنجعله,1
فحملته,1
قصيا,1
فأجاءها,1
لمخاض,1
جذع,1
منسيا,1
فنادىها,1
تحتك,1
سريا,1
وهزى,1
بجذع,1
تسـقط,1
رطبا,1
جنيا,1
فكلى,1
شربى,1
وقرى,1
ترين,1
فقولى,1
صوما,1
أكلم,1
إنسيا,1
فأتت,1
قومها,1
فريا,1
يـأخت,1
أبوك,1
مرأ,1
فأشارت,1
نكلم,1
ءاتىنى,1
وأوصـنى,1
بولدتى,1
يجعلنى,1
ولدت,1
مشهد,1
يأتوننا,1
نرث,1
يبصر,1
يأتك,1
أهدك,1
للشيطـن,1
أراغب,1
ءالهتى,1
لأرجمنك,1
هجرنى,1
مليا,1
سأستغفر,1
حفيا,1
وأعتزلكم,1
وأدعوا,1
بدعاء,1
عتزلهم,1
وهبنا,1
وقربنـه,1
صادق,1
مرضيا,1
إدريس,1
ورفعنـه,1
وإسرءيل,1
جتبينا,1
وبكيا,1
أضاعوا,1
غيا,1
مأتيا,1
نورث,1
نتنزل,1
خلفنا,1
لعبـدته,1
لسوف,1
لنحشرنهم,1
لنحضرنهم,1
لننزعن,1
شيعة,1
صليا,1
واردها,1
حتما,1
نديا,1
ورءيا,1
وأضعف,1
جندا,1
ويزيد,1
مردا,1
لأوتين,1
ونمد,1
ونرثه,1
ويأتينا,1
عزا,1
سيكفرون,1
ويكونون,1
ضدا,1
تؤزهم,1
أزا,1
وفدا,1
ونسوق,1
وردا,1
إدا,1
وتنشق,1
وتخر,1
هدا,1
ءاتى,1
أحصىهم,1
وكلهم,1
ءاتيه,1
لتبشر,1
تحس,1
ركزا,1
طه,1
لتشقى,1
لثرى,1
وأخفى,1
بقبس,1
خلع,1
نعليك,1
خترتك,1
عبدنى,1
أكاد,1
أخفيها,1
لتجزى,1
فتردى,1
عصاى,1
أتوكؤا,1
وأهش,1
غنمى,1
مـارب,1
ألقها,1
فألقىها,1
حية,1
خذها,1
سنعيدها,1
سيرتها,1
لنريك,1
ويسر,1
حلل,1
يفقهوا,1
أزرى,1
وأشركه,1
نسبحك,1
ونذكرك,1
أوتيت,1
سؤلك,1
فليلقه,1
لساحل,1
يأخذه,1
وعدو,1
وألقيت,1
محبة,1
ولتصنع,1
عينى,1
أختك,1
فتقول,1
يكفله,1
فرجعنـك,1
وقتلت,1
فنجينـك,1
وفتنـك,1
فتونا,1
فلبثت,1
صطنعتك,1
وأخوك,1
تنيا,1
لينا,1
يفرط,1
يطغى,1
تخافا,1
معكما,1
وأرى,1
فأتياه,1
ينسى,1
وسلك,1
رعوا,1
أنعـمكم,1
نعيدكم,1
أرينـه,1
وأبى,1
لتخرجنا,1
بسحرك,1
فلنأتينك,1
نخلفه,1
سوى,1
موعدكم,1
لزينة,1
تفتروا,1
فيسحتكم,1
فتنـزعوا,1
هـذن,1
لسـحرن,1
يريدان,1
يخرجاكم,1
بسحرهما,1
ويذهبا,1
بطريقتكم,1
لمثلى,1
كيدكم,1
ستعلى,1
يخيل,1
سحرهم,1
فلأقطعن,1
جذوع,1
أينا,1
نؤثرك,1
فطرنا,1
قض,1
قاض,1
تقضى,1
أكرهتنا,1
مجرما,1
يأته,1
يبسا,1
تخـف,1
دركا,1
تخشى,1
بجنوده,1
فغشيهم,1
ووعدنـكم,1
فيحل,1
يحلل,1
لغفار,1
أعجلك,1
أثرى,1
وعجلت,1
لترضى,1
بعدك,1
وأضلهم,1
فرجع,1
أفطال,1
فأخلفتم,1
موعدى,1
أخلفنا,1
موعدك,1
بملكنا,1
أوزارا,1
فقذفنـها,1
فكذلك,1
نبرح,1
يـهـرون,1
تتبعن,1
أفعصيت,1
يبنؤم,1
تأخذ,1
بلحيتى,1
برأسى,1
خشيت,1
فرقت,1
ترقب,1
خطبك,1
يـسـمرى,1
بصرت,1
يبصروا,1
فقبضت,1
قبضة,1
فنبذتها,1
مساس,1
تخلفه,1
ظلت,1
عاكفا,1
لنحرقنه,1
لننسفنه,1
وزرا,1
ونحشر,1
زرقا,1
أمثلهم,1
طريقة,1
ينسفها,1
فيذرها,1
قاعا,1
صفصفا,1
أمتا,1
لداعى,1
وخشعت,1
لأصوات,1
همسا,1
ورضى,1
وعنت,1
للحى,1
هضما,1
وحيه,1
زدنى,1
عهدنا,1
نجد,1
عزما,1
ولزوجك,1
يخرجنكما,1
فتشقى,1
تجوع,1
تعرى,1
وأنك,1
تظمؤا,1
تضحى,1
أدلك,1
وملك,1
يبلى,1
فأكلا,1
فبدت,1
فغوى,1
هبطا,1
يشقى,1
معيشة,1
ضنكا,1
ونحشره,1
حشرتنى,1
أتتك,1
فنسيتها,1
أسرف,1
غروبها,1
ءانائ,1
وأطراف,1
زهرة,1
نسـلك,1
نرزقك,1
نذل,1
ونخزى,1
متربص,1
لسوى,1
ستمعوه,1
لاهية,1
أفتأتون,1
فليأتنا,1
صدقنـهم,1
فأنجينـهم,1
وأهلكنا,1
ذكركم,1
قصمنا,1
أحسوا,1
يركضون,1
تركضوا,1
أترفتم,1
ومسـكنكم,1
زالت,1
خـمدين,1
تخذنـه,1
نقذف,1
فيدمغه,1
زاهق,1
لويل,1
يستحسرون,1
ينشرون,1
لفسدتا,1
يسبقونه,1
يشفعون,1
خشيته,1
يقل,1
نجزيه,1
رتقا,1
ففتقنـهما,1
محفوظا,1
ءايـتها,1
لخـلدون,1
ونبلوكم,1
رءاك,1
يكفون,1
فتبهتهم,1
ردها,1
يكلؤكم,1
تمنعهم,1
دوننا,1
يصحبون,1
طال,1
أنذركم,1
لوحى,1
ينذرون,1
نفحة,1
ونضع,1
لموزين,1
حـسبين,1
وضياء,1
وذكرا,1
أفأنتم,1
رشده,1
لتماثيل,1
للـعبين,1
فطرهن,1
وت,1
لأكيدن,1
أصنـمكم,1
جذذا,1
فتى,1
يذكرهم,1
فعله,1
فسـلوهم,1
فرجعوا,1
نكسوا,1
أفتعبدون,1
نصروا,1
يـنار,1
كونى,1
وأرادوا,1
تعمل,1
وأدخلنـه,1
ونصرنـه,1
وداود,1
يحكمان,1
نفشت,1
غنم,1
لحكمهم,1
ففهمنـها,1
وسخرنا,1
صنعة,1
لبوس,1
لتحصنكم,1
شـكرون,1
عاصفة,1
يغوصون,1
ويعملون,1
للعـبدين,1
وإدريس,1
وأدخلنـهم,1
لنون,1
مغـضبا,1
فظن,1
نقدر,1
نـجى,1
تذرنى,1
وأصلحنا,1
زوجه,1
ويدعوننا,1
رغبا,1
ورهبا,1
بنها,1
كفران,1
لسعيه,1
كـتبون,1
حدب,1
شـخصة,1
أبصـر,1
حصب,1
وردون,1
وردوها,1
مبعدون,1
حسيسها,1
شتهت,1
يحزنهم,1
لفزع,1
وتتلقىهم,1
نطوى,1
كطى,1
لسجل,1
للكتب,1
بدأنا,1
نعيده,1
لزبور,1
لبلـغا,1
ءاذنتكم,1
زلزلة,1
تذهل,1
مرضعة,1
أرضعت,1
وتضع,1
بسكـرى,1
مريد,1
تولاه,1
ويهديه,1
لنبين,1
ونقر,1
هامدة,1
وأنبتت,1
عطفه,1
ونذيقه,1
يداك,1
حرف,1
أصابه,1
طمأن,1
أصابته,1
نقلب,1
يضره,1
ينفعه,1
نفعه,1
لعشير,1
بسبب,1
لمجوس,1
يهن,1
مكرم,1
هـذان,1
ختصموا,1
يصب,1
يصهر,1
لجلود,1
مقـمع,1
غم,1
لعـكف,1
لباد,1
بإلحاد,1
وطهر,1
لقائمين,1
ضامر,1
فج,1
عميق,1
ليشهدوا,1
ويذكروا,1
لبائس,1
لفقير,1
ليقضوا,1
تفثهم,1
وليوفوا,1
نذورهم,1
وليطوفوا,1
حرمـت,1
وأحلت,1
لأوثـن,1
فتخطفه,1
سحيق,1
محلها,1
فإلـهكم,1
لمخبتين,1
لمقيمى,1
لبدن,1
صواف,1
وجبت,1
جنوبها,1
لقانع,1
لمعتر,1
سخرنـها,1
لحومها,1
دماؤها,1
يناله,1
لتكبروا,1
يدفع,1
خوان,1
لهدمت,1
صومع,1
وبيع,1
ومسـجد,1
ولينصرن,1
وأمروا,1
ونهوا,1
فكأين,1
وبئر,1
معطلة,1
وقصر,1
مشيد,1
كألف,1
أمليت,1
أخذتها,1
أمنيته,1
فينسخ,1
لقاسية,1
فيؤمنوا,1
فتخبت,1
لهاد,1
ليرزقنهم,1
ليدخلنهم,1
يرضونه,1
عاقب,1
عوقب,1
لينصرنه,1
مخضرة,1
ويمسك,1
تقع,1
أحياكم,1
ناسكوه,1
ينـزعنك,1
جـدلوك,1
يسطون,1
أفأنبئكم,1
يخلقوا,1
ذبابا,1
جتمعوا,1
يسلبهم,1
لذباب,1
يستنقذوه,1
لطالب,1
لمطلوب,1
يصطفى,1
جهاده,1
جتبىكم,1
سمىكم,1
خـشعون,1
للزكوة,1
فـعلون,1
صلوتهم,1
لنطفة,1
لعلقة,1
لمضغة,1
فكسونا,1
أنشأنـه,1
لميتون,1
تبعثون,1
فأسكنـه,1
ذهاب,1
فأنشأنا,1
وشجرة,1
طور,1
سيناء,1
لدهن,1
وصبغ,1
للـاكلين,1
يتفضل,1
ستويت,1
أنزلنى,1
منزلا,1
لمبتلين,1
وأترفنـهم,1
